FAT2_Domain20	CDH17_Domain7	34	0
PCDH10_Domain4	CDH17_Domain6	91	4
PCDH10_Domain4	CDH17_Domain3	82	9
PCDH10_Domain4	CDH17_Domain1	56	8
PCDH15_Domain10	CDH17_Domain1	49	4
PCDH15_Domain10	CDH17_Domain3	47	5
PCDH15_Domain10	CDH17_Domain6	45	0
PCDHA12_Domain1	CDH17_Domain3	53	8
PCDHA12_Domain1	CDH17_Domain1	47	7
PCDHA12_Domain1	CDH17_Domain4	37	-5
PCDHA12_Domain1	CDH17_Domain6	21	-3
PCDHA5_Domain3	CDH17_Domain1	57	11
PCDHA5_Domain3	CDH17_Domain6	24	0
PCDHAC1_Domain5	CDH17_Domain6	36	0
PCDHAC1_Domain5	CDH17_Domain4	34	0
PCDHAC1_Domain5	CDH17_Domain7	20	42
PCDHB13_Domain1	CDH17_Domain4	46	-10
PCDHB3_Domain3	CDH17_Domain3	45	5
PCDHB3_Domain3	CDH17_Domain1	37	4
PCDHB3_Domain3	CDH17_Domain2	36	-10
SH3GLB2_Domain1	CDH17_Domain4	25	186
ADGRE5_Domain3	CDH17_Domain4	33	-4
CDH12_Domain4	CDH17_Domain6	53	0
CDH12_Domain4	CDH17_Domain4	51	0
CDH2_Domain3	CDH17_Domain5	160	-2
CDH23_Domain20	CDH17_Domain1	79	8
CDH23_Domain20	CDH17_Domain6	68	4
CDH7_Domain5	CDH17_Domain5	43	-1
DCHS1_Domain14	CDH17_Domain1	29	0
DSG2_Domain3	CDH17_Domain5	49	-3
DSG2_Domain3	CDH17_Domain1	33	19
FAT1_Domain28	CDH17_Domain6	74	3
FAT1_Domain28	CDH17_Domain3	49	8
FAT1_Domain28	CDH17_Domain5	45	-1
FAT2_Domain21	CDH17_Domain6	43	0
LTF_Domain1	CDH17_Domain6	36	0
PCDH10_Domain5	CDH17_Domain6	30	0
PCDH15_Domain11	CDH17_Domain3	38	12
PCDH15_Domain11	CDH17_Domain6	32	7
PCDH8_Domain1	CDH17_Domain1	41	9
PCDH8_Domain1	CDH17_Domain3	39	10
PCDH8_Domain1	CDH17_Domain4	38	-3
PCDHA12_Domain2	CDH17_Domain1	65	12
PCDHA12_Domain2	CDH17_Domain4	42	0
PCDHA12_Domain2	CDH17_Domain7	42	2
PCDHA5_Domain4	CDH17_Domain1	63	8
PCDHA5_Domain4	CDH17_Domain3	49	9
PCDHB13_Domain2	CDH17_Domain1	72	8
PCDHB13_Domain2	CDH17_Domain3	55	9
PCDHB3_Domain4	CDH17_Domain1	76	3
PCDHB3_Domain4	CDH17_Domain3	45	4
CDH2_Domain4	CDH17_Domain6	78	3
CDH2_Domain4	CDH17_Domain4	26	37
CDH23_Domain21	CDH17_Domain1	26	0
CDH8_Domain1	CDH17_Domain3	61	10
CDH8_Domain1	CDH17_Domain1	55	9
CDH8_Domain1	CDH17_Domain6	48	4
CDH8_Domain1	CDH17_Domain2	32	-4
CDH8_Domain1	CDH17_Domain5	32	-27
CELSR1_Domain1	CDH17_Domain1	74	11
CELSR1_Domain1	CDH17_Domain6	67	7
CELSR1_Domain1	CDH17_Domain2	39	-1
CLSTN1_Domain1	CDH17_Domain3	33	31
CLSTN1_Domain1	CDH17_Domain1	30	30
DCHS1_Domain15	CDH17_Domain3	72	7
DCHS1_Domain15	CDH17_Domain6	63	2
DCHS1_Domain15	CDH17_Domain1	62	6
DCHS1_Domain15	CDH17_Domain5	36	-9
DSG2_Domain4	CDH17_Domain1	40	14
DSG2_Domain4	CDH17_Domain3	37	15
FAT1_Domain29	CDH17_Domain3	46	9
FAT1_Domain29	CDH17_Domain5	45	-1
FAT2_Domain22	CDH17_Domain6	57	3
FAT2_Domain22	CDH17_Domain3	55	8
LTF_Domain2	CDH17_Domain2	34	78
PCDH10_Domain6	CDH17_Domain7	49	0
PCDH17_Domain1	CDH17_Domain1	57	18
PCDH17_Domain1	CDH17_Domain3	43	19
PCDH8_Domain2	CDH17_Domain3	56	14
PCDHA5_Domain5	CDH17_Domain3	78	14
PCDHA5_Domain5	CDH17_Domain6	70	9
PCDHAC2_Domain1	CDH17_Domain3	37	10
PCDHAC2_Domain1	CDH17_Domain1	33	8
PCDHB13_Domain3	CDH17_Domain4	46	-8
PCDHB3_Domain5	CDH17_Domain6	80	5
PCDHB3_Domain5	CDH17_Domain3	56	10
PCDHB4_Domain3	CDH17_Domain3	40	5
PCDHB4_Domain3	CDH17_Domain1	36	4
PCDHA13_Domain1	CDH17_Domain3	58	4
PCDHA13_Domain1	CDH17_Domain1	51	3
PCDHA13_Domain1	CDH17_Domain4	46	-9
PCDHA13_Domain1	CDH17_Domain6	24	-7
PCDHA6_Domain3	CDH17_Domain3	60	12
PCDHA6_Domain3	CDH17_Domain7	46	1
PCDHA6_Domain3	CDH17_Domain1	43	11
PCDHA6_Domain3	CDH17_Domain4	37	-1
PCDHA6_Domain3	CDH17_Domain6	23	0
PCDHAC2_Domain5	CDH17_Domain5	39	-1
PCDHB14_Domain1	CDH17_Domain5	35	-19
PCDH17_Domain5	CDH17_Domain4	38	0
PCDH17_Domain5	CDH17_Domain3	36	15
PCDH17_Domain5	CDH17_Domain6	33	0
PCDH8_Domain6	CDH17_Domain7	46	-1
PCDH11X_Domain4	CDH17_Domain3	57	9
PCDH11X_Domain4	CDH17_Domain1	55	8
PCDH11X_Domain4	CDH17_Domain6	26	0
PCDHB10_Domain5	CDH17_Domain3	56	10
PCDHB16_Domain1	CDH17_Domain4	43	-10
PCDHB16_Domain1	CDH17_Domain3	41	2
